stuno	oper	courseid	logid
1069802013030018	69	5	1
1069802013030018	69	23	1
1069802013030018	69	182	1
1069802013030018	70	5	1
1069802013030018	70	23	1
1069802013030018	70	182	1
1069802013030018	71	5	1
1069802013030018	71	23	1
1069802013030018	71	182	1
1069802013030032	4	5	3
1069802013030032	60	5	1
1069802013030032	63	23	3
1069802013030032	63	182	3
1069802013030032	63	5	8
1069802013030032	67	23	4
1069802013030032	67	182	5
1069802013030032	67	5	12
1069802013030032	68	5	2
1069802013030032	68	23	2
1069802013030032	68	182	4
1069802013030032	69	5	1
1069802013030032	69	23	2
1069802013030032	69	182	7
1069802013030032	70	5	2
1069802013030032	70	23	2
1069802013030032	70	182	2
1069802013030032	71	5	1
1069802013030032	71	23	1
1069802013030032	71	182	1
1069802013030032	75	5	1
1069802013090005	4	23	1
1069802013090005	4	182	2
1069802013090005	63	23	5
1069802013090005	63	182	6
1069802013090005	67	23	2
1069802013090005	67	182	2
1069802013090005	68	182	1
1069802013090005	68	23	2
1069802013090005	69	23	3
1069802013090005	69	182	4
1069802013090005	70	23	1
1069802013090005	70	182	1
1069802013090005	71	23	1
1069802013090005	71	182	1
1069802013090005	75	182	2
1069802013090005	76	182	4
1069802014030014	4	5	5
1069802014030014	63	5	2
1069802014030014	63	23	3
1069802014030014	63	182	5
1069802014030014	64	23	2
1069802014030014	64	182	2
1069802014030014	66	182	1
1069802014030014	67	5	1
1069802014030014	67	23	1
1069802014030014	67	182	2
1069802014030014	68	23	1
1069802014030014	68	182	1
1069802014030014	69	23	1
1069802014030014	69	182	1
1069802014030014	70	23	1
1069802014030014	70	182	1
1069802014030014	71	23	1
1069802014030014	71	182	1
1069802014030014	75	5	9
1069802014030014	76	5	3
1069802213090119	4	182	14
1069802213090119	4	23	17
1069802213090119	63	23	16
1069802213090119	63	182	21
1069802213090119	64	182	1
1069802213090119	64	23	2
1069802213090119	67	23	3
1069802213090119	67	182	5
1069802213090119	68	23	1
1069802213090119	68	182	1
1069802213090119	69	23	1
1069802213090119	69	182	1
1069802213090119	70	23	1
1069802213090119	70	182	1
1069802213090119	71	23	1
1069802213090119	71	182	1
1069802213090119	75	23	5
1069802213090119	75	182	25
1069802213090119	76	23	2
1069802213090119	76	182	24
1069802213090119	77	182	1
1069802213090224	4	5	2
1069802213090224	4	182	14
1069802213090224	4	23	19
1069802213090224	17	23	1
1069802213090224	55	23	1
1069802213090224	55	182	10
1069802213090224	60	23	1
1069802213090224	60	182	84
1069802213090224	63	5	2
1069802213090224	63	182	13
1069802213090224	63	23	21
1069802213090224	64	23	1
1069802213090224	68	23	1
1069802213090224	68	182	2
1069802213090224	69	23	1
1069802213090224	69	182	5
1069802213090224	70	23	1
1069802213090224	70	182	1
1069802213090224	71	23	1
1069802213090224	71	182	1
1069802213090224	75	182	21
1069802213090224	75	23	30
1069802213090224	76	182	21
1069802213090224	76	23	34
1069802213090224	77	23	2
1069802213090224	77	182	2
1069802213090226	4	182	1
1069802213090226	4	23	2
1069802213090226	17	5	1
1069802213090226	55	5	1
1069802213090226	57	5	1
1069802213090226	60	5	2
1069802213090226	63	182	1
1069802213090226	63	23	3
1069802213090226	68	23	1
1069802213090226	68	182	1
1069802213090226	69	23	1
1069802213090226	69	182	1
1069802213090226	70	23	1
1069802213090226	70	182	1
1069802213090226	71	23	1
1069802213090226	71	182	1
1069802213090226	75	23	2
1069802213090229	4	23	3
1069802213090229	4	182	7
1069802213090229	60	5	1
1069802213090229	63	182	9
1069802213090229	63	23	10
1069802213090229	67	182	3
1069802213090229	67	23	5
1069802213090229	68	182	1
1069802213090229	69	182	2
1069802213090229	70	23	1
1069802213090229	70	182	2
1069802213090229	71	23	1
1069802213090229	71	182	1
1069802213090229	75	182	3
1069802213090229	75	23	5
1069802213090229	76	23	1
1069802213090229	76	182	2
1069802213090231	63	23	1
1069802213090234	4	182	2
1069802213090234	4	23	3
1069802213090234	4	5	11
1069802213090234	63	182	3
1069802213090234	63	23	4
1069802213090234	63	5	14
1069802213090234	67	5	1
1069802213090234	67	23	1
1069802213090234	67	182	1
1069802213090234	68	5	1
1069802213090234	68	23	1
1069802213090234	68	182	1
1069802213090234	69	5	1
1069802213090234	69	23	1
1069802213090234	69	182	1
1069802213090234	75	182	2
1069802213090234	75	23	4
1069802213090234	75	5	19
1069802213090234	76	182	1
1069802213090234	76	23	4
1069802213090234	76	5	16
1069802213090234	78	182	1
1069802213090234	79	182	8
1069802213090240	66	23	1
1069802213090240	69	23	1
1069802213090248	4	23	1
1069802213090248	17	5	1
1069802213090248	63	182	4
1069802213090248	63	23	12
1069802213090248	64	182	3
1069802213090248	64	23	8
1069802213090248	66	23	1
1069802213090248	67	182	1
1069802213090248	67	23	4
1069802213090248	68	182	1
1069802213090248	68	23	3
1069802213090248	69	23	1
1069802213090248	69	182	1
1069802213090248	70	182	1
1069802213090248	70	23	2
1069802213090248	71	23	1
1069802213090248	71	182	1
1069802213090250	4	23	13
1069802213090250	4	182	14
1069802213090250	63	23	17
1069802213090250	63	182	18
1069802213090250	66	23	3
1069802213090250	66	182	4
1069802213090250	67	182	3
1069802213090250	67	23	4
1069802213090250	68	182	1
1069802213090250	68	23	3
1069802213090250	69	182	1
1069802213090250	69	23	17
1069802213090250	70	23	1
1069802213090250	70	182	1
1069802213090250	71	23	1
1069802213090250	71	182	1
1069802213090250	75	23	6
1069802213090250	75	182	15
1069802213090250	76	23	5
1069802213090250	76	182	6
1069802213090251	4	182	3
1069802213090251	4	23	4
1069802213090251	4	5	9
1069802213090251	63	23	4
1069802213090251	63	182	4
1069802213090251	63	5	9
1069802213090251	68	5	1
1069802213090251	68	23	1
1069802213090251	68	182	1
1069802213090251	69	5	1
1069802213090251	69	23	1
1069802213090251	69	182	1
1069802213090251	75	182	7
1069802213090251	75	23	8
1069802213090251	75	5	15
1069802213090251	76	182	2
1069802213090251	76	23	4
1069802213090251	76	5	6
1069802213090251	77	182	1
1069802213090251	78	5	1
1069802213090251	78	182	1
1069802213090251	79	5	4
1069802213090262	4	5	1
1069802213090262	4	182	1
1069802213090262	63	5	1
1069802213090262	63	23	1
1069802213090262	63	182	1
1069802213090262	67	5	1
1069802213090262	67	23	1
1069802213090262	67	182	2
1069802213090262	68	5	1
1069802213090262	68	23	1
1069802213090262	68	182	1
1069802213090262	69	5	1
1069802213090262	69	23	1
1069802213090262	69	182	1
1069802213090262	70	5	1
1069802213090262	70	23	1
1069802213090262	70	182	1
1069802213090262	71	5	1
1069802213090262	71	23	1
1069802213090262	71	182	1
1069802213090299	17	23	1
1069802213090299	68	182	1
1069802213090299	68	23	2
1069802213090299	69	23	1
1069802213090299	69	182	1
1069802213090299	70	23	1
1069802213090299	70	182	1
1069802213090299	71	23	1
1069802213090299	71	182	1
1069802213090354	62	5	4
1069802213090354	63	5	3
1069802213090354	63	182	3
1069802213090354	63	23	4
1069802213090354	64	23	1
1069802213090354	64	182	1
1069802213090354	64	5	2
1069802213090354	66	5	2
1069802213090354	67	23	1
1069802213090354	67	182	1
1069802213090354	67	5	2
1069802213090354	68	5	1
1069802213090354	68	23	1
1069802213090354	68	182	1
1069802213090354	69	5	1
1069802213090354	69	23	1
1069802213090354	69	182	1
1069802213090354	70	5	1
1069802213090354	70	23	1
1069802213090354	70	182	1
1069802213090354	71	5	1
1069802213090354	71	23	1
1069802213090354	71	182	1
1069802213090394	4	23	3
1069802213090394	4	182	3
1069802213090394	62	23	1
1069802213090394	63	23	6
1069802213090394	63	182	6
1069802213090394	64	23	1
1069802213090394	67	23	2
1069802213090394	67	182	2
1069802213090394	68	23	1
1069802213090394	68	182	1
1069802213090394	69	23	1
1069802213090394	69	182	1
1069802213090394	70	23	1
1069802213090394	70	182	1
1069802213090394	71	23	1
1069802213090394	71	182	1
1069802213090394	75	182	4
1069802213090394	75	23	8
1069802213090394	76	182	3
1069802213090394	76	23	7
1069802213090394	79	182	2
1069802213090409	63	23	4
1069802213090409	63	182	5
1069802213090409	66	23	1
1069802213090409	66	182	1
1069802213090409	67	23	5
1069802213090409	67	182	6
1069802213090409	68	182	1
1069802213090409	68	23	2
1069802213090409	69	23	1
1069802213090409	69	182	1
1069802213090409	70	23	1
1069802213090409	70	182	1
1069802213090409	71	23	1
1069802213090409	71	182	1
1069802213090450	62	5	1
1069802213090450	62	23	2
1069802213090450	63	5	2
1069802213090450	63	182	3
1069802213090450	63	23	5
1069802213090450	64	5	2
1069802213090450	64	182	3
1069802213090450	64	23	4
1069802213090450	67	5	1
1069802213090450	67	23	1
1069802213090450	67	182	1
1069802213090450	68	5	1
1069802213090450	68	23	1
1069802213090450	68	182	1
1069802213090450	69	5	1
1069802213090450	69	23	1
1069802213090450	69	182	1
1069802213090450	70	5	1
1069802213090450	70	182	1
1069802213090450	70	23	2
1069802213090450	71	5	1
1069802213090450	71	182	1
1069802213090450	71	23	2
1069802213090461	76	5	1
1069802214090028	75	23	1
1069802214090028	76	23	1
1069802214090041	60	5	1
1069802214090088	60	5	1
1069802214090143	55	23	1
1069802313090010	63	23	3
1069802313090010	63	182	3
1069802313090010	67	23	3
1069802313090010	67	182	3
1069802313090010	68	23	1
1069802313090010	68	182	1
1069802313090010	69	23	1
1069802313090010	69	182	1
1069802313090010	70	182	5
1069802313090010	70	23	8
1069802313090010	71	23	6
1069802313090010	71	182	19
1069802313090054	4	23	7
1069802313090054	4	5	9
1069802313090054	4	182	12
1069802313090054	63	23	7
1069802313090054	63	5	8
1069802313090054	63	182	16
1069802313090054	75	182	17
1069802313090054	75	23	18
1069802313090054	75	5	25
1069802313090054	76	182	12
1069802313090054	76	23	16
1069802313090054	76	5	21
1069802313090054	78	5	1
1069802313090054	78	23	1
1069802413030007	4	23	29
1069802413030007	4	5	60
1069802413030007	4	182	65
1069802413030007	63	23	29
1069802413030007	63	5	55
1069802413030007	63	182	69
1069802413030007	67	5	2
1069802413030007	67	182	2
1069802413030007	67	23	3
1069802413030007	70	5	1
1069802413030007	70	23	2
1069802413030007	70	182	2
1069802413030007	71	5	1
1069802413030007	71	23	1
1069802413030007	71	182	1
1069802413030007	75	182	8
1069802413030007	75	23	14
1069802413030007	75	5	77
1069802413030007	76	182	8
1069802413030007	76	5	27
1069802413030007	76	23	27
1069802414030088	4	182	3
1069802414030088	63	23	1
1069802414030088	63	182	2
1069802414030088	75	182	2
1069802414030088	76	182	1
1069802612030033	17	5	3
1069802612030033	62	5	1
1069802612030033	63	5	1
1069802612030033	64	5	1
1069802612090032	17	5	1
1069802613030010	55	23	1
1069802613030010	60	23	1
1069802613030010	63	23	2
1069802613030010	67	23	2
1069802613030019	4	182	44
1069802613030019	4	5	67
1069802613030019	4	23	83
1069802613030019	62	5	1
1069802613030019	63	5	25
1069802613030019	63	23	25
1069802613030019	63	182	25
1069802613030019	64	5	1
1069802613030019	67	23	1
1069802613030019	67	5	2
1069802613030019	67	182	2
1069802613030019	68	182	3
1069802613030019	68	5	4
1069802613030019	68	23	12
1069802613030019	69	23	1
1069802613030019	69	182	1
1069802613030019	69	5	2
1069802613030019	70	5	1
1069802613030019	70	23	1
1069802613030019	70	182	1
1069802613030019	71	5	1
1069802613030019	71	23	1
1069802613030019	71	182	2
1069802613090004	4	182	53
1069802613090004	4	23	55
1069802613090004	55	182	5
1069802613090004	57	182	5
1069802613090004	60	182	12
1069802613090004	62	182	2
1069802613090004	63	182	56
1069802613090004	63	23	57
1069802613090004	64	182	2
1069802613090004	66	23	1
1069802613090004	66	182	1
1069802613090004	67	182	1
1069802613090004	67	23	2
1069802613090004	68	23	3
1069802613090004	68	182	3
1069802613090004	69	23	3
1069802613090004	69	182	3
1069802613090004	70	23	1
1069802613090004	70	182	1
1069802613090004	71	23	1
1069802613090004	71	182	1
1069802613090004	75	23	5
1069802613090004	75	182	6
1069802613090004	76	182	2
1069802613090004	76	23	4
1069802613090043	4	5	1
1069802613090043	4	182	32
1069802613090043	4	23	70
1069802613090043	55	182	5
1069802613090043	55	23	10
1069802613090043	60	182	10
1069802613090043	60	23	11
1069802613090043	62	23	1
1069802613090043	63	5	1
1069802613090043	63	182	33
1069802613090043	63	23	90
1069802613090043	66	23	2
1069802613090043	66	182	2
1069802613090043	67	182	9
1069802613090043	67	23	10
1069802613090043	68	23	1
1069802613090043	68	182	1
1069802613090043	69	23	1
1069802613090043	69	182	1
1069802613090043	70	23	1
1069802613090043	70	182	1
1069802613090043	71	182	1
1069802613090043	71	23	2
1069802613090043	75	23	20
1069802613090043	75	182	89
1069802613090043	76	182	71
1069802613090043	76	23	144
1069802613090043	77	23	1
1069802613090043	77	182	4
1069802813030001	63	23	1
1069802813030001	67	23	1
1069802813030076	17	182	1
1069802813090025	4	5	1
1069802813090025	4	23	1
1069802813090025	17	23	1
1069802813090025	17	5	2
1069802813090025	55	5	1
1069802813090025	60	5	1
1069802813090025	62	5	2
1069802813090025	63	182	1
1069802813090025	63	23	2
1069802813090025	63	5	4
1069802813090025	64	5	2
1069802813090025	66	5	2
1069802813090025	67	5	1
1069802813090025	67	23	1
1069802813090025	67	182	1
1069803012090027	63	182	3
1069803012090027	64	182	1
1069803012090027	67	182	4
1069803012090027	68	182	3
1069803012090027	69	182	12
1069803012090027	70	182	3
1069803012090027	71	182	1
1069803013030034	4	5	1
1069803013030034	63	182	6
1069803013030034	63	23	8
1069803013030034	63	5	9
1069803013030034	67	182	4
1069803013030034	67	23	5
1069803013030034	67	5	6
1069803013030034	68	182	1
1069803013030034	68	5	3
1069803013030034	68	23	3
1069803013030034	69	182	1
1069803013030034	69	5	2
1069803013030034	69	23	2
1069803013030034	70	5	1
1069803013030034	70	23	1
1069803013030034	70	182	1
1069803013030034	71	5	1
1069803013030034	71	23	1
1069803013030034	71	182	1
1069803013030062	4	5	1
1069803013030062	63	23	2
1069803013030062	63	182	2
1069803013030062	63	5	5
1069803013030062	66	23	2
1069803013030062	66	182	2
1069803013030062	66	5	5
1069803013030062	67	23	2
1069803013030062	67	182	2
1069803013030062	67	5	6
1069803013030062	68	23	2
1069803013030062	68	182	2
1069803013030062	68	5	4
1069803013030062	69	5	2
1069803013030062	69	23	2
1069803013030062	69	182	2
1069803013030062	70	5	4
1069803013030062	70	23	4
1069803013030062	70	182	4
1069803013030062	71	182	3
1069803013030062	71	5	4
1069803013030062	71	23	11
1069803013090093	4	23	1
1069803013090093	17	5	1
1069803013090093	63	182	2
1069803013090093	63	23	4
1069803013090093	66	23	1
1069803013090093	67	182	2
1069803013090093	67	23	4
1069803013090093	68	23	1
1069803013090093	68	182	1
1069803013090093	69	23	1
1069803013090093	69	182	1
1069803013090093	70	23	1
1069803013090093	70	182	1
1069803013090093	71	23	1
1069803013090093	71	182	1
1069803013090093	74	5	1
1069803014030007	60	5	1
1069803113030013	4	182	1
1069803113030013	63	23	4
1069803113030013	63	182	4
1069803113030013	63	5	9
1069803113030013	64	5	1
1069803113030013	67	23	3
1069803113030013	67	182	4
1069803113030013	67	5	9
1069803113030013	68	23	1
1069803113030013	68	182	1
1069803113030013	68	5	2
1069803113030013	69	23	1
1069803113030013	69	182	1
1069803113030013	69	5	2
1069803113030013	70	23	1
1069803113030013	70	182	1
1069803113030013	71	23	1
1069803113030013	71	182	1
1069803113030016	4	5	1
1069803113030016	4	23	2
1069803113030016	63	182	1
1069803113030016	63	23	2
1069803113030016	63	5	3
1069803113030016	64	23	1
1069803113030016	64	182	1
1069803113030016	64	5	2
1069803113030016	66	5	2
1069803113030016	67	182	1
1069803113030016	67	23	2
1069803113030016	67	5	7
1069803113030016	68	5	1
1069803113030016	68	23	1
1069803113030016	68	182	1
1069803113030016	69	5	1
1069803113030016	69	23	1
1069803113030016	69	182	1
1069803113030016	70	5	1
1069803113030016	70	23	1
1069803113030016	70	182	1
1069803113030016	71	5	1
1069803113030016	71	23	1
1069803113030016	71	182	1
1069803113030018	4	5	1
1069803113030018	63	23	2
1069803113030018	63	182	2
1069803113030018	63	5	5
1069803113030018	66	5	1
1069803113030018	66	182	1
1069803113030018	67	23	2
1069803113030018	67	182	2
1069803113030018	67	5	6
1069803113030018	68	5	1
1069803113030018	68	23	1
1069803113030018	68	182	1
1069803113030018	69	5	1
1069803113030018	69	23	1
1069803113030018	69	182	2
1069803113030018	70	5	1
1069803113030018	70	23	1
1069803113030018	70	182	1
1069803113030018	71	5	1
1069803113030018	71	23	1
1069803113030018	71	182	1
1069803113090081	4	5	2
1069803113090081	4	23	11
1069803113090081	4	182	12
1069803113090081	63	5	2
1069803113090081	63	182	13
1069803113090081	63	23	15
1069803113090081	67	182	2
1069803113090081	67	23	3
1069803113090081	68	182	2
1069803113090081	68	23	3
1069803113090081	69	23	4
1069803113090081	69	182	5
1069803113090081	70	23	1
1069803113090081	70	182	1
1069803113090081	71	23	1
1069803113090081	71	182	1
1069803113090081	75	23	4
1069803113090081	75	182	7
1069803113090081	76	23	3
1069803113090081	76	182	8
1069803113090103	4	5	1
1069803113090103	4	182	3
1069803113090103	4	23	7
1069803113090103	63	5	1
1069803113090103	63	182	6
1069803113090103	63	23	11
1069803113090103	67	182	2
1069803113090103	67	23	3
1069803113090103	68	23	1
1069803113090103	68	182	1
1069803113090103	69	23	1
1069803113090103	69	182	2
1069803113090103	70	23	1
1069803113090103	70	182	1
1069803113090103	71	23	1
1069803113090103	71	182	1
1069803113090103	75	23	3
1069803113090103	75	182	3
1069803113090103	76	23	6
1069803313030007	4	23	1
1069803313030007	4	182	1
1069803313030007	63	182	1
1069803313030007	63	23	2
1069803313030119	4	23	3
1069803313030119	63	23	4
1069803314090074	55	5	1
1069804812030103	4	23	50
1069804812030103	4	182	50
1069804812030103	17	182	1
1069804812030103	63	182	9
1069804812030103	63	23	13
1069804812030103	64	23	2
1069804812030103	67	182	2
1069804812030103	67	23	3
1069804812030103	68	182	10
1069804812030103	68	23	11
1069804812030103	69	23	1
1069804812030103	69	182	3
1069804812030103	70	23	6
1069804812030103	70	182	6
1069804812030103	71	182	5
1069804812030103	71	23	6
1069804812030103	75	23	2
1069804812030103	76	23	3
1069804812090004	63	23	3
1069804812090004	64	23	1
1069804812090004	67	23	4
1069804812090007	4	5	1
1069804812090007	4	23	4
1069804812090007	17	23	1
1069804812090007	17	182	1
1069804812090007	17	5	2
1069804812090007	60	5	1
1069804812090007	63	23	5
1069804812090007	63	5	8
1069804812090007	64	5	2
1069804812090007	64	23	2
1069804812090007	67	23	3
1069804812090007	67	5	9
1069804812090007	68	23	2
1069804812090007	68	5	5
1069804812090007	69	5	5
1069804812090007	69	23	5
1069804812090007	70	5	1
1069804812090007	70	23	1
1069804812090007	71	5	1
